year,score,votes,budget,gross,runtime,PG,PG-13,R,Action,Adventure,Comedy,Crime,Drama,Horror
1990,6.1,81000.0,60000000.0,157920733.0,107.0,0,1,0,1,0,0,0,0,0
1990,7.0,34000.0,5300000.0,2554476.0,103.0,0,0,1,0,0,0,1,0,0
1990,6.4,95000.0,50000000.0,41482207.0,106.0,0,1,0,0,0,1,0,0,0
1990,5.3,130000.0,42000000.0,119946358.0,104.0,0,1,0,0,0,0,0,1,0
1990,6.5,32000.0,20000000.0,44143410.0,104.0,0,1,0,1,0,0,0,0,0
1990,7.7,128000.0,14000000.0,5080409.0,115.0,0,0,1,0,0,0,1,0,0
1990,6.2,17000.0,22000000.0,15645616.0,124.0,0,0,1,1,0,0,0,0,0
1990,6.4,28000.0,20000000.0,13985225.0,90.0,0,0,1,0,1,0,0,0,0
1990,7.3,69000.0,20000000.0,5017971.0,117.0,0,0,1,1,0,0,0,0,0
1990,6.7,30000.0,20000000.0,35419397.0,110.0,0,1,0,0,0,1,0,0,0
1990,5.9,47000.0,13000000.0,35763605.0,84.0,0,0,1,0,0,0,0,0,1
1990,5.8,35000.0,25000000.0,39404261.0,102.0,1,0,0,0,0,1,0,0,0
1990,7.1,20000.0,23000.0,1228108.0,97.0,0,0,1,0,0,1,0,0,0
1990,6.6,82000.0,26000000.0,61489265.0,115.0,0,0,1,0,0,0,0,1,0
1990,6.4,27000.0,20000000.0,39024251.0,110.0,0,0,1,0,0,0,0,1,0
1990,6.9,21000.0,20000000.0,21413105.0,119.0,0,1,0,1,0,0,0,0,0
1990,6.5,21000.0,11000000.0,8862354.0,102.0,0,0,1,1,0,0,0,0,0
1990,6.2,12000.0,19000000.0,10005969.0,137.0,0,0,1,0,0,0,1,0,0
1990,6.2,34000.0,6000000.0,24271196.0,108.0,0,0,1,1,0,0,0,0,0
1990,6.5,18000.0,15000000.0,27734391.0,115.0,0,0,1,0,0,0,1,0,0
1990,5.5,23000.0,20000000.0,71609321.0,104.0,1,0,0,0,0,1,0,0,0
1990,5.4,29000.0,10000000.0,72270891.0,81.0,1,0,0,0,0,1,0,0,0
1990,6.9,26000.0,20000000.0,13446769.0,110.0,0,0,1,0,0,0,1,0,0
1990,6.3,19000.0,20000000.0,23591472.0,97.0,0,1,0,0,0,1,0,0,0
1990,6.5,14000.0,2500000.0,26385627.0,100.0,0,0,1,0,0,1,0,0,0
1990,5.9,40000.0,38000000.0,153518974.0,93.0,0,0,1,1,0,0,0,0,0
1990,6.9,40000.0,4200000.0,5835247.0,92.0,0,0,1,0,0,0,0,0,1
1990,6.7,16000.0,22000000.0,39071603.0,101.0,0,0,1,0,0,1,0,0,0
1990,5.8,28000.0,10000000.0,47410827.0,96.0,0,0,1,1,0,0,0,0,0
1990,7.2,27000.0,20000000.0,11541758.0,102.0,0,0,1,0,0,1,0,0,0
1990,6.7,22000.0,20000000.0,20710451.0,135.0,1,0,0,0,0,0,0,1,0
1990,5.2,25000.0,36000000.0,17373527.0,89.0,1,0,0,0,1,0,0,0,0
1990,6.0,23000.0,20000000.0,16247964.0,98.0,0,1,0,1,0,0,0,0,0
1990,5.1,15000.0,2000000.0,5765562.0,85.0,0,0,1,0,0,0,0,0,1
1990,6.2,9400.0,2500000.0,205068.0,85.0,0,0,1,0,0,1,0,0,0
1990,7.2,21000.0,18000000.0,1911542.0,134.0,0,0,1,1,0,0,0,0,0
1990,6.0,42000.0,20000000.0,138697012.0,110.0,0,1,0,1,0,0,0,0,0
1990,6.9,27000.0,23000000.0,27441977.0,107.0,0,1,0,1,0,0,0,0,0
1990,6.4,17000.0,20000000.0,21413502.0,104.0,0,0,1,1,0,0,0,0,0
1990,6.0,21000.0,12000000.0,57968936.0,93.0,0,0,1,1,0,0,0,0,0
1990,4.6,2500.0,350000.0,1242995.0,87.0,0,0,1,0,0,1,0,0,0
1990,7.8,25000.0,12000000.0,2970161.0,119.0,1,0,0,0,0,0,0,1,0
1990,5.8,27000.0,35000000.0,33461269.0,113.0,0,0,1,1,0,0,0,0,0
1990,6.4,14000.0,20000000.0,16186793.0,97.0,0,0,1,0,0,1,0,0,0
1990,5.9,7000.0,5200000.0,2459895.0,99.0,0,0,1,1,0,0,0,0,0
1990,5.7,18000.0,4000000.0,16853487.0,89.0,0,0,1,1,0,0,0,0,0
1990,6.5,7700.0,20000000.0,17487531.0,103.0,0,0,1,0,0,0,0,1,0
1990,6.8,20000.0,15000000.0,15260154.0,89.0,0,0,1,0,0,1,0,0,0
1990,6.4,12000.0,20000000.0,15379253.0,110.0,0,1,0,0,0,1,0,0,0
1990,6.5,19000.0,12000000.0,21460601.0,102.0,1,0,0,0,0,1,0,0,0
1990,5.7,13000.0,20000000.0,8217997.0,102.0,0,0,1,1,0,0,0,0,0
1990,5.6,16000.0,20000000.0,25069101.0,113.0,0,0,1,1,0,0,0,0,0
1990,4.9,10000.0,10500000.0,11582891.0,89.0,0,0,1,0,0,0,0,0,1
1990,6.8,12000.0,25000000.0,2075084.0,138.0,0,0,1,0,1,0,0,0,0
1990,6.1,11000.0,7000000.0,4348368.0,91.0,0,0,1,1,0,0,0,0,0
1990,6.3,5000.0,20000000.0,1244381.0,107.0,0,0,1,0,0,0,0,1,0
1990,6.6,12000.0,10000000.0,16153593.0,130.0,0,0,1,0,0,0,0,1,0
1990,5.9,5000.0,20000000.0,3989297.0,95.0,0,1,0,0,0,1,0,0,0
1990,6.3,7700.0,7000000.0,12626043.0,99.0,0,0,1,0,0,0,0,1,0
1990,4.7,45000.0,20000000.0,47789074.0,81.0,0,1,0,0,0,1,0,0,0
1990,7.4,21000.0,20000000.0,739104.0,117.0,1,0,0,0,0,1,0,0,0
1990,6.3,16000.0,3500000.0,16324573.0,93.0,0,0,1,0,0,1,0,0,0
1990,5.9,26000.0,10000000.0,21633874.0,120.0,0,0,1,1,0,0,0,0,0
1990,6.2,23000.0,12500000.0,29888235.0,107.0,0,1,0,0,0,1,0,0,0
1990,7.4,10000.0,230000.0,2960492.0,98.0,0,1,0,0,0,1,0,0,0
1990,7.6,15000.0,20000000.0,5575738.0,112.0,0,0,1,0,0,0,0,1,0
1990,7.5,23000.0,20000000.0,5822041.0,137.0,1,0,0,0,0,1,0,0,0
1990,5.6,4200.0,25000000.0,6939946.0,95.0,1,0,0,0,0,1,0,0,0
1990,5.1,1100.0,19000000.0,1372350.0,97.0,0,0,1,0,0,0,0,1,0
1990,7.2,7600.0,20000000.0,1554742.0,106.0,1,0,0,0,0,1,0,0,0
1990,6.1,7400.0,40000000.0,9645440.0,144.0,0,0,1,0,0,0,0,1,0
1990,6.1,15000.0,21800000.0,22997992.0,123.0,0,0,1,0,0,0,0,1,0
1990,7.5,9500.0,20000000.0,1516414.0,103.0,0,0,1,0,0,1,0,0,0
1990,6.6,11000.0,24000000.0,2319124.0,112.0,1,0,0,0,1,0,0,0,0
1990,7.2,5900.0,20000000.0,15779578.0,128.0,1,0,0,0,0,0,0,1,0
1990,6.6,8400.0,20000000.0,10873237.0,97.0,0,0,1,1,0,0,0,0,0
1990,5.7,14000.0,20000000.0,27627310.0,97.0,0,0,1,0,0,1,0,0,0
1990,6.5,8100.0,20000000.0,20005435.0,108.0,0,0,1,0,0,1,0,0,0
1990,6.0,2500.0,20000000.0,2268181.0,123.0,0,0,1,0,0,0,0,1,0
1990,5.4,5300.0,20000000.0,17037887.0,92.0,0,0,1,0,0,0,0,1,0
1990,4.8,8300.0,20000000.0,1382462.0,80.0,0,1,0,0,0,1,0,0,0
1990,4.8,6000.0,22000000.0,14760451.0,85.0,0,1,0,1,0,0,0,0,0
1990,6.4,8000.0,20000000.0,9888167.0,97.0,0,0,1,0,0,1,0,0,0
1990,7.4,5800.0,20000000.0,1494399.0,107.0,0,1,0,0,0,0,0,1,0
1990,6.6,3300.0,20000000.0,2678414.0,114.0,0,0,1,0,0,0,1,0,0
1990,6.6,14000.0,12000000.0,7331647.0,106.0,0,1,0,0,0,1,0,0,0
1990,5.5,1900.0,6000000.0,19739822.5,100.0,0,1,0,0,0,1,0,0,0
1990,5.7,3800.0,10000000.0,22424195.0,98.0,0,0,1,0,0,0,1,0,0
1990,4.9,6900.0,20000000.0,6698361.0,111.0,0,0,1,1,0,0,0,0,0
1990,5.4,7200.0,18000000.0,2742912.0,105.0,0,0,1,1,0,0,0,0,0
1990,7.7,7800.0,20000000.0,1986433.0,95.0,0,1,0,0,0,0,0,1,0
1990,6.5,5300.0,4000000.0,2070871.0,97.0,0,1,0,0,0,0,0,1,0
1990,6.0,4100.0,2000000.0,1627955.0,85.0,0,0,1,0,0,0,0,0,1
1990,7.3,9200.0,20000000.0,1217084.0,82.0,0,0,1,0,0,1,0,0,0
1990,5.4,9000.0,9000000.0,25029569.0,81.0,1,0,0,0,0,1,0,0,0
1990,5.5,3000.0,20000000.0,19739822.5,90.0,0,1,0,0,0,1,0,0,0
1990,5.6,945.0,20000000.0,1494969.0,82.0,1,0,0,1,0,0,0,0,0
1990,7.3,3500.0,20000000.0,4873620.0,97.0,1,0,0,0,0,0,0,1,0
1990,7.2,3500.0,19000000.0,4011793.0,136.0,0,0,1,0,1,0,0,0,0
1990,6.1,6400.0,9000000.0,349618.0,120.0,0,0,1,0,0,0,0,0,1
1990,6.6,2800.0,20000000.0,7698010.0,126.0,0,1,0,0,0,0,0,1,0
1990,7.4,9400.0,700000.0,357400.0,107.0,0,0,1,0,0,1,0,0,0
1990,6.0,4200.0,20000000.0,13236513.0,90.0,0,0,1,0,0,1,0,0,0
1990,6.7,4500.0,12000000.0,3417056.0,88.0,0,0,1,0,0,1,0,0,0
1990,5.8,2600.0,6700000.0,1171762.0,101.0,0,1,0,0,0,1,0,0,0
1990,5.5,3600.0,11500000.0,334748.0,85.0,0,0,1,0,0,0,0,1,0
1990,6.0,7700.0,20000000.0,10959015.0,89.0,0,1,0,0,0,1,0,0,0
1990,6.6,5600.0,20000000.0,11207891.0,132.0,0,0,1,0,0,0,1,0,0
1990,6.4,7300.0,23000000.0,5820015.0,104.0,0,1,0,0,0,0,0,1,0
1990,6.2,5100.0,20000000.0,6488114.0,108.0,0,0,1,1,0,0,0,0,0
1990,6.7,2400.0,20000000.0,6070725.0,115.0,0,1,0,0,0,1,0,0,0
1990,5.2,3400.0,20000000.0,8533973.0,91.0,1,0,0,1,0,0,0,0,0
1990,4.4,7500.0,20000000.0,25421633.0,83.0,1,0,0,0,0,1,0,0,0
1990,6.2,1100.0,20000000.0,1382259.0,82.0,0,1,0,0,0,1,0,0,0
1990,6.9,3700.0,20000000.0,1232210.0,108.0,0,0,1,0,0,0,0,1,0
1990,7.7,3700.0,20000000.0,1745470.0,118.0,0,1,0,0,0,0,0,1,0
1990,5.3,3300.0,3000000.0,15369573.0,100.0,1,0,0,0,1,0,0,0,0
1990,5.5,2200.0,5000000.0,485772.0,90.0,0,0,1,0,0,1,0,0,0
1990,5.6,3500.0,20000000.0,19740070.0,94.0,0,0,1,0,0,1,0,0,0
1990,4.7,1400.0,20000000.0,2218579.0,95.0,0,0,1,0,0,0,0,0,1
1990,5.6,3300.0,20000000.0,4134992.0,100.0,0,0,1,0,0,1,0,0,0
1990,5.7,712.0,20000000.0,1510053.0,85.0,0,0,1,1,0,0,0,0,0
1990,6.2,2400.0,20000000.0,20240128.0,109.0,0,1,0,0,0,0,0,1,0
1990,3.9,1500.0,20000000.0,1823154.0,97.0,0,1,0,0,0,0,0,1,0
1990,4.9,4500.0,15000000.0,5585154.0,94.0,0,0,1,1,0,0,0,0,0
1990,7.2,4000.0,20000000.0,20554.0,108.0,1,0,0,0,0,1,0,0,0
1990,7.2,2200.0,20000000.0,1161135.0,102.0,1,0,0,0,0,0,0,1,0
1990,6.0,1500.0,15000000.0,1106475.0,107.0,0,0,1,0,0,1,0,0,0
1990,5.7,1200.0,20000000.0,1436308.0,97.0,0,0,1,0,0,1,0,0,0
1990,5.7,1800.0,10000000.0,2346150.0,96.0,0,0,1,1,0,0,0,0,0
1990,6.4,2200.0,20000000.0,4010647.0,97.0,0,1,0,0,0,1,0,0,0
1990,4.0,4600.0,20000000.0,358047.0,99.0,0,0,1,1,0,0,0,0,0
1990,6.7,2600.0,17500000.0,947306.0,138.0,0,0,1,0,0,0,0,1,0
1990,3.5,979.0,20000000.0,4263112.0,104.0,1,0,0,0,0,0,0,1,0
1990,5.7,1200.0,20000000.0,19739822.5,90.0,0,1,0,0,0,1,0,0,0
1990,7.3,2900.0,20000000.0,1576702.0,107.0,0,0,1,0,0,1,0,0,0
1990,5.8,1200.0,12000000.0,1531489.0,106.0,0,0,1,1,0,0,0,0,0
1990,7.7,995.0,20000000.0,19739822.5,101.0,1,0,0,0,0,0,0,1,0
1990,6.0,2900.0,20000000.0,11359129.0,103.0,0,1,0,0,0,1,0,0,0
1990,4.9,1300.0,20000000.0,8141292.0,101.0,0,1,0,0,0,1,0,0,0
1990,4.5,1800.0,7500000.0,4562778.0,90.0,0,1,0,0,0,0,0,1,0
1990,6.7,2300.0,20000000.0,715983.0,99.0,0,1,0,0,0,1,0,0,0
1990,5.4,2500.0,16000000.0,17854933.0,87.0,0,1,0,0,0,1,0,0,0
1990,5.4,703.0,20000000.0,1224605.0,103.0,0,0,1,0,0,0,0,1,0
1990,4.3,406.0,20000000.0,2415312.0,84.0,0,0,1,0,0,0,0,1,0
1990,4.4,694.0,20000000.0,1547867.0,82.0,0,0,1,0,0,0,0,0,1
1990,5.6,1400.0,20000000.0,1305887.0,91.0,0,0,1,0,0,0,0,1,0
1990,6.2,1700.0,11000000.0,1794001.0,107.0,0,1,0,0,0,1,0,0,0
1990,5.7,1200.0,9000000.0,2544504.0,109.0,0,0,1,0,0,0,1,0,0
1990,7.0,930.0,20000000.0,19739822.5,94.0,0,0,0,0,0,0,0,1,0
1990,7.0,958.0,42000000.0,19739822.5,125.0,0,1,0,1,0,0,0,0,0
1990,5.8,1000.0,20000000.0,59227.0,93.0,0,0,1,0,0,0,1,0,0
1990,7.6,3000.0,20000000.0,774048.0,112.0,1,0,0,0,0,0,0,1,0
1990,7.3,2500.0,20000000.0,2293625.0,92.0,0,1,0,0,0,1,0,0,0
1991,8.5,1000000.0,102000000.0,520881154.0,137.0,0,0,1,1,0,0,0,0,0
1991,7.3,166000.0,24000000.0,83531958.0,122.0,0,0,1,1,0,0,0,0,0
1991,8.6,1300000.0,19000000.0,272742922.0,118.0,0,0,1,0,0,0,1,0,0
1991,6.8,240000.0,70000000.0,300854823.0,142.0,1,0,0,0,1,0,0,0,0
1991,7.8,130000.0,6500000.0,57529070.0,112.0,0,0,1,0,0,0,1,0,0
1991,7.3,180000.0,35000000.0,182291969.0,128.0,0,0,1,0,0,0,1,0,0
1991,5.9,12000.0,20000000.0,11336986.0,83.0,0,1,0,0,0,1,0,0,0
1991,6.9,140000.0,30000000.0,191502426.0,99.0,0,1,0,0,0,1,0,0,0
1991,7.5,142000.0,16500000.0,45456285.0,130.0,0,0,1,0,1,0,0,0,0
1991,7.6,118000.0,2000000.0,33616692.0,106.0,0,0,0,0,0,0,0,1,0
1991,6.9,182000.0,48000000.0,390493908.0,143.0,0,1,0,1,0,0,0,0,0
1991,7.7,69000.0,11000000.0,119418501.0,130.0,0,1,0,0,0,0,0,1,0
1991,8.0,146000.0,40000000.0,205405498.0,189.0,0,0,1,0,0,0,0,1,0
1991,6.5,55000.0,35000000.0,46704056.0,108.0,1,0,0,1,0,0,0,0,0
1991,6.9,75000.0,17000000.0,59489799.0,102.0,1,0,0,0,0,1,0,0,0
1991,6.7,74000.0,40000000.0,152368585.0,137.0,0,0,1,1,0,0,0,0,0
1991,6.3,72000.0,20000000.0,38039850.0,93.0,1,0,0,0,1,0,0,0,0
1991,6.5,71000.0,20000000.0,89325780.0,105.0,1,0,0,0,0,1,0,0,0
1991,6.8,51000.0,27000000.0,179033791.0,113.0,0,1,0,0,0,1,0,0,0
1991,6.3,29000.0,20000000.0,25196249.0,102.0,0,1,0,0,0,1,0,0,0
1991,7.5,81000.0,24000000.0,41895491.0,137.0,0,0,1,0,0,1,0,0,0
1991,5.6,2200.0,20000000.0,19739822.5,99.0,0,0,1,0,0,1,0,0,0
1991,6.3,52000.0,19000000.0,174999005.0,99.0,0,0,1,0,0,0,0,1,0
1991,5.2,19000.0,11000000.0,2807854.0,102.0,0,1,0,0,1,0,0,0,0
1991,7.0,95000.0,43000000.0,59509925.0,105.0,0,0,1,1,0,0,0,0,0
1991,7.2,72000.0,30000000.0,96888996.0,110.0,1,0,0,1,0,0,0,0,0
1991,7.0,53000.0,2500000.0,6401336.0,104.0,0,0,1,0,0,0,0,1,0
1991,5.9,27000.0,6788000.0,13878411.0,103.0,0,1,0,0,0,1,0,0,0
1991,6.8,102000.0,26000000.0,181096164.0,84.0,0,1,0,1,0,0,0,0,0
1991,5.8,54000.0,65000000.0,17218080.0,100.0,0,0,1,1,0,0,0,0,0
1991,6.7,17000.0,30000000.0,74787599.0,132.0,0,0,1,0,0,0,0,1,0
1991,7.7,116000.0,9000000.0,6153939.0,116.0,0,0,1,0,0,1,0,0,0
1991,5.1,23000.0,40000000.0,8479793.0,94.0,0,1,0,0,0,1,0,0,0
1991,7.0,65000.0,35000000.0,63707829.0,99.0,1,0,0,0,0,1,0,0,0
1991,7.0,48000.0,16000000.0,2641357.0,115.0,0,0,1,0,0,0,0,1,0
1991,6.0,53000.0,25000000.0,78656813.0,88.0,1,0,0,1,0,0,0,0,0
1991,6.9,108000.0,23000000.0,86930411.0,85.0,0,1,0,0,0,1,0,0,0
1991,5.6,39000.0,15000000.0,30102717.0,110.0,0,0,1,1,0,0,0,0,0
1991,7.6,34000.0,12000000.0,14919570.0,118.0,0,0,1,0,0,1,0,0,0
1991,7.3,16000.0,20000000.0,2853801.0,99.0,0,1,0,0,0,0,0,1,0
1991,7.8,44000.0,20000000.0,2175939.0,98.0,0,0,1,0,0,0,0,1,0
1991,6.7,33000.0,8000000.0,47624353.0,97.0,0,0,1,1,0,0,0,0,0
1991,6.6,20000.0,10000000.0,15073942.0,111.0,0,0,1,1,0,0,0,0,0
1991,6.4,32000.0,6000000.0,31347154.0,102.0,0,0,1,0,0,1,0,0,0
1991,6.7,30000.0,25000000.0,43001500.0,108.0,0,1,0,0,0,0,0,1,0
1991,6.2,34000.0,20000000.0,54830779.0,104.0,0,1,0,0,0,1,0,0,0
1991,7.6,82000.0,20000000.0,1794187.0,99.0,0,0,1,0,0,1,0,0,0
1991,7.7,57000.0,3500000.0,2023808.0,129.0,0,0,1,0,0,1,0,0,0
1991,5.1,37000.0,13000000.0,20560255.0,90.0,0,0,1,0,0,0,0,0,1
1991,6.5,30000.0,35000000.0,23562716.0,109.0,1,0,0,0,0,1,0,0,0
1991,7.6,13000.0,28000000.0,29679.0,125.0,0,0,1,0,0,0,0,1,0
1991,4.2,44000.0,30000000.0,15556340.0,91.0,0,0,1,1,0,0,0,0,0
1991,6.0,7300.0,17000000.0,9151887.0,92.0,0,0,1,1,0,0,0,0,0
1991,6.1,17000.0,8000000.0,2275557.0,79.0,0,0,1,1,0,0,0,0,0
1991,6.6,17000.0,14000000.0,43882682.0,132.0,0,0,1,0,0,0,0,1,0
1991,6.1,19000.0,23000000.0,7434726.0,98.0,0,0,1,1,0,0,0,0,0
1991,6.4,13000.0,20000000.0,14789113.0,116.0,0,1,0,0,0,0,0,1,0
1991,7.2,18000.0,20000000.0,16371128.0,112.0,1,0,0,0,0,1,0,0,0
1991,5.8,6600.0,35000000.0,14587732.0,115.0,0,1,0,1,0,0,0,0,0
1991,4.9,21000.0,15000000.0,32704700.0,90.0,0,1,0,0,0,1,0,0,0
1991,6.4,19000.0,24000000.0,65595485.0,111.0,0,0,1,1,0,0,0,0,0
1991,6.2,17000.0,20000000.0,21756163.0,102.0,0,0,1,1,0,0,0,0,0
1991,6.7,30000.0,20000000.0,28862081.0,95.0,0,1,0,0,0,1,0,0,0
1991,6.8,8200.0,17000000.0,7241350.0,120.0,0,0,1,1,0,0,0,0,0
1991,6.9,27000.0,15000000.0,38016380.0,107.0,0,0,1,0,0,0,1,0,0
1991,6.1,22000.0,14000000.0,39673161.0,91.0,0,0,1,1,0,0,0,0,0
1991,7.0,8600.0,7000000.0,191125.0,127.0,0,0,1,0,0,0,0,1,0
1991,5.9,9800.0,13000000.0,4102526.0,92.0,0,1,0,0,0,1,0,0,0
1991,6.7,30000.0,29000000.0,22773535.0,118.0,0,0,1,0,0,1,0,0,0
1991,6.9,15000.0,20000000.0,40991329.0,134.0,0,0,1,0,0,0,1,0,0
1991,6.3,3100.0,20000000.0,135893.0,108.0,0,0,1,0,0,0,0,1,0
1991,7.0,6500.0,20000000.0,2971661.0,102.0,0,0,1,0,0,0,1,0,0
1991,6.6,15000.0,25000000.0,36489888.0,97.0,0,1,0,0,0,1,0,0,0
1991,5.9,21000.0,25000000.0,33691313.0,101.0,1,0,0,0,0,1,0,0,0
1991,6.3,5000.0,20000000.0,1277404.0,100.0,0,0,1,0,0,0,0,1,0
1991,4.4,5800.0,13000000.0,3752428.0,95.0,1,0,0,0,0,1,0,0,0
1991,6.2,11000.0,13500000.0,26255594.0,108.0,0,1,0,0,0,1,0,0,0
1991,2.9,9100.0,6000000.0,1193062.0,91.0,1,0,0,0,0,1,0,0,0
1991,4.0,1500.0,20000000.0,573904.0,111.0,0,0,1,0,0,0,0,1,0
1991,5.8,9100.0,14000000.0,15545943.0,103.0,0,0,1,0,0,1,0,0,0
1991,6.7,20000.0,14000000.0,34793160.0,107.0,1,0,0,0,1,0,0,0,0
1991,6.8,9500.0,23000000.0,829625.0,158.0,0,0,1,1,0,0,0,0,0
1991,6.4,10000.0,20000000.0,25092802.0,104.0,0,1,0,0,0,1,0,0,0
1991,6.5,12000.0,17000000.0,4603929.0,107.0,0,1,0,0,0,1,0,0,0
1991,6.5,8900.0,22000000.0,11511031.0,98.0,0,0,1,0,0,0,1,0,0
1991,8.1,30000.0,20000000.0,2603061.0,125.0,1,0,0,0,0,0,0,1,0
1991,4.5,9600.0,20000000.0,6948859.0,90.0,1,0,0,1,0,0,0,0,0
1991,5.8,4200.0,20000000.0,4205000.0,91.0,0,0,1,0,0,1,0,0,0
1991,6.0,8600.0,23000000.0,20246790.0,104.0,0,0,1,0,0,0,1,0,0
1991,7.3,19000.0,20000000.0,10405394.0,80.0,0,1,0,1,0,0,0,0,0
1991,5.8,6600.0,20000000.0,7788597.0,88.0,0,1,0,1,0,0,0,0,0
1991,5.4,6800.0,20000000.0,9689816.0,107.0,0,1,0,0,0,1,0,0,0
1991,6.1,15000.0,18000000.0,82264675.0,111.0,0,0,1,0,0,0,0,1,0
1991,7.4,8700.0,20000000.0,394631.0,94.0,0,0,1,0,0,1,0,0,0
1991,7.0,1600.0,20000000.0,4313473.0,104.0,0,0,1,0,0,1,0,0,0
1991,6.2,8200.0,20000000.0,25682090.0,103.0,0,0,1,0,0,1,0,0,0
1991,5.9,8000.0,18000000.0,5546827.0,96.0,1,0,0,0,0,1,0,0,0
1991,7.2,5800.0,20000000.0,2415396.0,99.0,0,0,1,0,0,0,0,1,0
1991,6.0,4400.0,2000000.0,19739822.5,97.0,0,0,1,0,0,0,0,0,1
1991,7.1,14000.0,20000000.0,1710057.0,112.0,0,0,1,0,0,1,0,0,0
1991,6.6,14000.0,10000000.0,25010896.0,99.0,1,0,0,0,0,0,0,1,0
1991,6.7,16000.0,14000000.0,2735731.0,85.0,0,1,0,0,0,1,0,0,0
1991,5.6,4700.0,1400000.0,115103.0,87.0,0,0,1,0,0,1,0,0,0
1991,7.1,6600.0,20000000.0,8211952.0,101.0,0,0,1,0,1,0,0,0,0
1991,5.9,11000.0,48000000.0,15565363.0,106.0,0,0,1,0,0,0,1,0,0
1991,7.6,20000.0,20000000.0,1015007.0,112.0,0,0,1,0,0,0,0,1,0
1991,7.0,5200.0,20000000.0,38120905.0,122.0,0,1,0,0,0,0,0,1,0
1991,6.9,9600.0,11000000.0,1059071.0,98.0,0,1,0,0,0,0,0,1,0
1991,5.8,3800.0,500000.0,90091.0,97.0,0,0,1,0,0,1,0,0,0
1991,6.0,2700.0,10000000.0,6166819.0,97.0,0,1,0,0,0,1,0,0,0
1991,5.8,11000.0,20000000.0,14143280.0,91.0,1,0,0,0,0,1,0,0,0
1991,7.6,3900.0,20000000.0,8750400.0,121.0,0,0,1,0,0,0,0,1,0
1991,6.7,4800.0,20000000.0,7308786.0,118.0,0,0,1,0,0,0,0,1,0
1991,5.8,5300.0,26000000.0,12454768.0,115.0,0,0,1,0,0,1,0,0,0
1991,5.6,6100.0,20000000.0,9804775.0,115.0,0,1,0,0,0,1,0,0,0
1991,5.3,15000.0,23000000.0,52487045.0,97.0,1,0,0,0,0,1,0,0,0
1991,7.4,6200.0,20000000.0,13200170.0,95.0,1,0,0,0,0,0,0,1,0
1991,7.5,14000.0,20000000.0,4532791.0,96.0,0,0,1,0,0,1,0,0,0
1991,5.3,6100.0,5000000.0,19438638.0,94.0,0,0,1,0,0,1,0,0,0
1991,6.2,6700.0,20000000.0,28738096.0,104.0,0,1,0,0,0,0,1,0,0
1991,6.0,3800.0,10000000.0,14061361.0,83.0,0,0,1,1,0,0,0,0,0
1991,6.4,7000.0,20000000.0,28277918.0,110.0,0,0,1,0,0,0,0,1,0
1991,6.5,3800.0,6000000.0,221295.0,99.0,0,0,1,0,0,0,1,0,0
1991,6.8,2500.0,20000000.0,706131.0,87.0,0,0,1,0,0,0,0,1,0
1991,6.6,4700.0,7500000.0,6266621.0,112.0,0,0,1,0,0,0,0,1,0
1991,6.5,1800.0,20000000.0,271327.0,96.0,1,0,0,0,0,1,0,0,0
1991,6.2,6500.0,20000000.0,3106559.0,104.0,0,0,1,0,1,0,0,0,0
1991,6.9,6100.0,20000000.0,1750301.0,124.0,0,0,1,0,0,0,0,1,0
1991,5.8,6700.0,17010000.0,24941969.0,96.0,1,0,0,0,0,1,0,0,0
1991,5.9,9000.0,16400000.0,21082165.0,108.0,0,1,0,1,0,0,0,0,0
1991,6.7,3300.0,20000000.0,396573.0,102.0,0,0,1,0,0,1,0,0,0
1991,5.4,3700.0,17000000.0,2865916.0,98.0,0,0,1,0,0,1,0,0,0
1991,6.4,5300.0,40000000.0,23202444.0,138.0,0,0,1,0,0,1,0,0,0
1991,4.1,3000.0,6000000.0,869325.0,107.0,0,1,0,1,0,0,0,0,0
1991,4.8,1700.0,20000000.0,456127.0,102.0,0,0,1,1,0,0,0,0,0
1991,4.9,2100.0,13000000.0,5451119.0,99.0,0,0,1,1,0,0,0,0,0
1991,5.9,2000.0,8000000.0,10438504.0,115.0,0,0,1,0,0,1,0,0,0
1991,7.2,6400.0,20000000.0,516431.0,98.0,1,0,0,0,0,0,0,1,0
1991,4.5,5400.0,20000000.0,1250712.0,90.0,0,0,1,1,0,0,0,0,0
1991,5.0,4800.0,20000000.0,11128309.0,89.0,0,0,1,1,0,0,0,0,0
1991,5.6,5400.0,22000000.0,11000863.0,95.0,0,0,1,0,0,1,0,0,0
1991,7.2,6300.0,20000000.0,524668.0,86.0,0,0,1,0,0,0,0,1,0
1991,6.8,3100.0,36000000.0,1345903.0,189.0,0,0,1,0,0,0,0,1,0
1991,6.3,5000.0,20000000.0,418807.0,111.0,0,0,1,0,0,0,0,1,0
1991,5.7,5100.0,15000000.0,15429177.0,94.0,0,0,1,0,0,0,1,0,0
1991,6.5,8000.0,20000000.0,9480198.0,105.0,0,1,0,0,0,0,0,1,0
1991,5.2,2700.0,20000000.0,2368.0,105.0,0,0,1,0,0,0,0,0,1
1991,6.4,2100.0,20000000.0,1403033.0,116.0,1,0,0,0,0,0,0,1,0
1991,5.4,3700.0,20000000.0,4654288.0,95.0,0,0,1,1,0,0,0,0,0
1991,4.9,2700.0,10000000.0,8667684.0,89.0,1,0,0,0,1,0,0,0,0
